1,316,0.7282
1,317,0.7282
1,319,0.7282
1,3901,0.7282
1,322,0.7282
1,3397,0.7282
1,328,0.7282
1,3913,0.7282
1,3415,0.7282
1,3929,0.7282
1,357,0.7282
1,3443,0.7282
1,3473,0.7282
1,3474,0.7282
1,3475,0.7282
1,3480,0.7282
1,3481,0.7282
1,3482,0.7282
1,3498,0.7282
1,3511,0.7282
1,3527,0.7282
1,3543,0.7282
1,3563,0.7282
1,3569,0.7282
2,3549,7.0396
2,305,6.8394
2,288,6.6742
2,223,6.1252
2,3762,4.8626
2,219,4.8626
2,3663,4.5415
2,3766,3.9924
2,188,3.8844
2,3360,3.0988
2,3408,3.0315
2,3390,2.8498
2,3547,2.8213
2,3724,2.7986
2,3856,2.7986
2,226,2.7553
2,60,2.5279
2,103,2.5279
2,3738,2.4619
2,3545,2.4619
2,3448,2.4619
2,3359,2.3730
2,361,2.1982
2,143,2.1685
2,3473,2.1685
2,40,2.1685
2,55,2.1685
2,195,2.1685
2,3911,2.1685
2,3421,2.1685
2,3446,2.1685
2,3449,2.1685
2,3495,1.9048
2,111,1.8239
2,31,1.8239
2,286,1.8239
2,3666,1.7332
2,275,1.6560
2,3567,1.6560
2,3503,1.5532
2,3533,1.5532
2,3693,1.4397
2,110,1.4397
2,145,1.4397
2,225,1.4397
2,3947,1.4397
2,372,1.4397
2,3515,1.4397
2,3,1.2681
2,3631,1.2681
2,3665,1.2681
2,3697,1.2681
2,3714,1.2681
2,3720,1.2681
2,197,1.2681
2,344,1.2681
2,3418,1.2681
2,3932,1.2681
2,351,1.2681
2,3434,1.2681
2,3439,1.2681
2,3459,1.2681
2,3506,1.2681
2,3552,1.2681
2,3579,1.2681
2,3584,1.1938
2,129,1.1938
2,262,1.1938
2,266,1.1938
2,3726,1.1938
2,277,1.1938
2,3349,1.1938
2,3744,1.1938
2,165,1.1938
2,3366,1.1938
2,3760,1.1938
2,177,1.1938
2,3505,1.1938
2,3382,1.1938
2,186,1.1938
2,3643,1.1938
2,3645,1.1938
2,65,1.1938
2,323,1.1938
2,3653,1.1938
2,3781,1.1938
2,201,1.1938
2,3788,1.1938
2,3407,1.1938
2,337,1.1938
2,212,1.1938
2,3925,1.1938
2,3414,1.1938
2,218,1.1938
2,3935,1.1938
2,3561,1.1938
2,3437,1.1938
2,367,1.1938
2,3827,1.1938
2,3325,1.1938
2,3599,0.9747
2,19,0.9747
2,3620,0.9747
2,56,0.9747
2,66,0.9747
2,3667,0.9747
2,3698,0.9747
2,166,0.9747
2,178,0.9747
2,3771,0.9747
2,3773,0.9747
2,198,0.9747
2,3782,0.9747
2,3802,0.9747
2,3822,0.9747
2,241,0.9747
2,245,0.9747
2,247,0.9747
2,3327,0.9747
2,255,0.9747
2,258,0.9747
2,3335,0.9747
2,3336,0.9747
2,3343,0.9747
2,3344,0.9747
2,3860,0.9747
2,3867,0.9747
2,3891,0.9747
2,3380,0.9747
2,310,0.9747
2,3385,0.9747
2,3388,0.9747
2,3404,0.9747
2,3931,0.9747
2,3423,0.9747
2,359,0.9747
2,3943,0.9747
2,3944,0.9747
2,364,0.9747
2,3442,0.9747
2,371,0.9747
2,374,0.9747
2,375,0.9747
2,3462,0.9747
2,3521,0.9747
2,3530,0.9747
2,3538,0.9747
2,3569,0.9747
3,3354,4.6113
3,3345,4.5087
3,268,3.6606
3,328,3.4825
3,21,3.3984
3,304,3.3722
3,313,3.3436
3,3790,3.1796
3,55,3.0462
3,217,2.8492
3,361,2.8348
3,3789,2.7158
3,3635,2.6678
3,125,2.6551
3,3506,2.6511
3,3495,2.5138
3,46,2.5073
3,3653,2.5073
3,241,2.4528
3,3879,2.4323
3,3671,2.3602
3,3856,2.2719
3,287,2.2500
3,3775,2.2382
3,3793,2.2382
3,3419,2.2382
3,3562,2.2382
3,254,2.2382
3,66,2.1423
3,3356,2.0426
3,360,2.0350
3,3853,2.0297
3,3496,2.0297
3,3636,2.0297
3,3409,2.0297
3,12,1.9906
3,3390,1.9753
3,3663,1.9753
3,351,1.9174
3,3503,1.9074
3,3329,1.8745
3,15,1.8309
3,3595,1.8148
3,3546,1.8148
3,118,1.7955
3,3349,1.7880
3,311,1.7821
3,3571,1.7553
3,3692,1.7501
3,3799,1.7307
3,366,1.7307
3,3578,1.7307
3,16,1.7123
3,3458,1.7123
3,3701,1.7089
3,199,1.7089
3,3938,1.6854
3,138,1.6660
3,248,1.6442
3,3622,1.6258
3,341,1.6064
3,3530,1.5870
3,3411,1.5417
3,3832,1.5223
3,3838,1.5223
3,3560,1.5223
3,3947,1.5039
3,3797,1.5005
3,3605,1.4576
3,3376,1.4576
3,3494,1.4137
3,3606,1.3979
3,39,1.3979
3,44,1.3979
3,3849,1.3979
3,3911,1.3979
3,331,1.3979
3,65,1.3850
3,43,1.3785
3,135,1.3785
3,151,1.3785
3,169,1.3785
3,310,1.3785
3,3461,1.3785
3,3509,1.3785
3,3412,1.3533
3,3727,1.3372
3,3355,1.3372
3,31,1.3372
3,308,1.3372
3,3680,1.3372
3,101,1.3372
3,3558,1.3372
3,3449,1.3372
3,3579,1.3372
3,3630,1.3138
3,137,1.3138
3,184,1.3138
3,3830,1.3138
3,3336,1.3138
3,3367,1.3138
3,371,1.3138
3,3522,1.3138
3,3696,1.2777
3,318,1.2777
3,3644,1.2314
3,3699,1.2314
3,3468,1.2314
3,37,1.1765
3,148,1.1765
3,314,1.1765
3,3536,1.1765
3,3643,1.1701
3,3652,1.1701
3,3658,1.1701
3,146,1.1701
3,3740,1.1701
3,207,1.1701
3,3810,1.1701
3,3826,1.1701
3,3846,1.1701
3,3850,1.1701
3,277,1.1701
3,3887,1.1701
3,3937,1.1701
3,3515,1.1701
3,3521,1.1701
3,145,1.1094
3,3773,1.1094
3,3852,1.1094
3,3351,1.1094
3,312,1.1094
3,3387,1.1094
3,3413,1.1094
3,357,1.1094
3,3460,1.1094
3,3551,1.1094
3,20,1.0229
3,3633,1.0229
3,3695,1.0229
3,113,1.0229
3,3734,1.0229
3,3796,1.0229
3,282,1.0229
3,3405,1.0229
3,367,1.0229
3,3531,1.0229
3,3533,1.0229
3,3561,1.0229
3,3370,1.0095
3,3417,0.9749
3,48,0.9333
3,200,0.9333
3,3907,0.9333
3,186,0.9088
3,3787,0.9010
3,3788,0.9010
3,245,0.9010
3,315,0.9010
3,3392,0.9010
3,3927,0.9010
3,3443,0.9010
3,3528,0.9010
3,3535,0.9010
3,3569,0.9010
3,3925,0.8811
3,3944,0.8811
3,3369,0.8492
3,3489,0.8492
3,3563,0.8492
3,38,0.8114
3,134,0.8114
3,203,0.8114
3,247,0.8114
3,285,0.8114
3,307,0.8114
3,358,0.8114
3,3718,0.8114
3,177,0.7651
3,213,0.7651
3,323,0.7651
3,3432,0.7651
3,3628,0.7651
3,3693,0.7651
3,3715,0.7651
3,3761,0.7651
3,3912,0.7651
3,3914,0.7651
3,2,0.7054
3,32,0.7054
3,35,0.7054
3,47,0.7054
3,60,0.7054
3,79,0.7054
3,89,0.7054
3,103,0.7054
3,105,0.7054
3,140,0.7054
3,171,0.7054
3,182,0.7054
3,259,0.7054
3,265,0.7054
3,3331,0.7054
3,3342,0.7054
3,3565,0.7054
3,3620,0.7054
3,3698,0.7054
3,3844,0.7054
3,4,0.6925
3,3591,0.6925
3,23,0.6925
3,25,0.6925
3,3632,0.6925
3,3645,0.6925
3,3659,0.6925
3,78,0.6925
3,3694,0.6925
3,3702,0.6925
3,3709,0.6925
3,128,0.6925
3,131,0.6925
3,3726,0.6925
3,149,0.6925
3,3733,0.6925
3,161,0.6925
3,163,0.6925
3,3750,0.6925
3,3759,0.6925
3,3760,0.6925
3,3772,0.6925
3,189,0.6925
3,191,0.6925
3,3774,0.6925
3,201,0.6925
3,3792,0.6925
3,218,0.6925
3,3801,0.6925
3,220,0.6925
3,221,0.6925
3,3807,0.6925
3,224,0.6925
3,3823,0.6925
3,3854,0.6925
3,3860,0.6925
3,3372,0.6925
3,3378,0.6925
3,3379,0.6925
3,3892,0.6925
3,3902,0.6925
3,3397,0.6925
3,3399,0.6925
3,329,0.6925
3,3917,0.6925
3,336,0.6925
3,3410,0.6925
3,3936,0.6925
3,3435,0.6925
3,368,0.6925
3,3440,0.6925
3,3441,0.6925
3,3466,0.6925
3,3470,0.6925
3,3504,0.6925
3,3517,0.6925
3,3519,0.6925
3,3544,0.6925
3,3559,0.6925
3,3570,0.6925
3,3583,0.6925
3,77,0.6213
3,115,0.6213
3,139,0.6213
3,143,0.6213
3,164,0.6213
3,166,0.6213
3,172,0.6213
3,175,0.6213
3,222,0.6213
3,250,0.6213
3,270,0.6213
3,273,0.6213
3,321,0.6213
3,335,0.6213
3,348,0.6213
3,349,0.6213
3,352,0.6213
3,369,0.6213
3,372,0.6213
3,3335,0.6213
3,3339,0.6213
3,3341,0.6213
3,3368,0.6213
3,3414,0.6213
3,3415,0.6213
3,3418,0.6213
3,3459,0.6213
3,3462,0.6213
3,3604,0.6213
3,3608,0.6213
3,3625,0.6213
3,3627,0.6213
3,3641,0.6213
3,3739,0.6213
3,3745,0.6213
3,3786,0.6213
3,3795,0.6213
3,3866,0.6213
3,3886,0.6213
3,3923,0.6213
3,3928,0.6213
3,3929,0.6213
3,3932,0.6213
3,13,0.4776
3,68,0.4776
3,69,0.4776
3,70,0.4776
3,71,0.4776
3,72,0.4776
3,73,0.4776
3,74,0.4776
3,75,0.4776
3,76,0.4776
3,82,0.4776
3,90,0.4776
3,92,0.4776
3,129,0.4776
3,130,0.4776
3,133,0.4776
3,136,0.4776
3,141,0.4776
3,156,0.4776
3,165,0.4776
3,167,0.4776
3,168,0.4776
3,170,0.4776
3,173,0.4776
3,174,0.4776
3,176,0.4776
3,178,0.4776
3,179,0.4776
3,180,0.4776
3,181,0.4776
3,183,0.4776
3,185,0.4776
3,205,0.4776
3,206,0.4776
3,208,0.4776
3,212,0.4776
3,251,0.4776
3,255,0.4776
3,262,0.4776
3,274,0.4776
3,275,0.4776
3,276,0.4776
3,278,0.4776
3,279,0.4776
3,289,0.4776
3,306,0.4776
3,319,0.4776
3,320,0.4776
3,322,0.4776
3,324,0.4776
3,325,0.4776
3,326,0.4776
3,327,0.4776
3,330,0.4776
3,346,0.4776
3,3327,0.4776
3,3328,0.4776
3,3330,0.4776
3,3332,0.4776
3,3333,0.4776
3,3334,0.4776
3,3337,0.4776
3,3338,0.4776
3,3340,0.4776
3,3347,0.4776
3,3348,0.4776
3,3350,0.4776
3,3371,0.4776
3,3380,0.4776
3,3385,0.4776
3,3389,0.4776
3,3404,0.4776
3,3416,0.4776
3,3442,0.4776
3,3478,0.4776
3,3480,0.4776
3,3481,0.4776
3,3487,0.4776
3,3492,0.4776
3,3502,0.4776
3,3508,0.4776
3,3510,0.4776
3,3512,0.4776
3,3537,0.4776
3,3541,0.4776
3,3567,0.4776
3,3573,0.4776
3,3576,0.4776
3,3602,0.4776
3,3607,0.4776
3,3609,0.4776
3,3610,0.4776
3,3611,0.4776
3,3612,0.4776
3,3613,0.4776
3,3614,0.4776
3,3615,0.4776
3,3616,0.4776
3,3617,0.4776
3,3618,0.4776
3,3619,0.4776
3,3621,0.4776
3,3623,0.4776
3,3624,0.4776
3,3626,0.4776
3,3646,0.4776
3,3648,0.4776
3,3661,0.4776
3,3662,0.4776
3,3685,0.4776
3,3721,0.4776
3,3722,0.4776
3,3742,0.4776
3,3743,0.4776
3,3744,0.4776
3,3746,0.4776
3,3755,0.4776
3,3758,0.4776
3,3768,0.4776
3,3769,0.4776
3,3779,0.4776
3,3794,0.4776
3,3804,0.4776
3,3809,0.4776
3,3819,0.4776
3,3822,0.4776
3,3827,0.4776
3,3828,0.4776
3,3829,0.4776
3,3831,0.4776
3,3833,0.4776
3,3834,0.4776
3,3835,0.4776
3,3836,0.4776
3,3837,0.4776
3,3839,0.4776
3,3840,0.4776
3,3841,0.4776
3,3842,0.4776
3,3843,0.4776
3,3845,0.4776
3,3847,0.4776
3,3848,0.4776
3,3867,0.4776
3,3868,0.4776
3,3870,0.4776
3,3880,0.4776
3,3881,0.4776
3,3882,0.4776
3,3906,0.4776
3,3908,0.4776
3,3909,0.4776
3,3915,0.4776
3,3918,0.4776
3,3921,0.4776
3,3946,0.4776
4,351,3.2291
4,3938,3.2282
4,3334,2.8336
4,3532,2.7219
4,3932,2.4147
4,3820,2.2620
4,3826,2.2620
4,143,2.1093
4,272,2.1093
4,370,2.1093
4,3338,2.1093
4,3629,2.1093
4,3561,2.0843
4,3330,1.6021
4,3336,1.6021
4,16,1.6021
4,3485,1.6021
4,3376,1.6021
4,3504,1.6021
4,3505,1.6021
4,3654,1.6021
4,3533,1.6021
4,94,1.6021
4,96,1.6021
4,3565,1.6021
4,3503,1.2250
4,3437,1.1672
4,133,1.1559
4,129,1.1440
4,3915,1.1314
4,3933,1.1314
4,3937,1.1314
4,3418,1.1038
4,3645,1.0886
4,255,1.0723
4,3641,1.0723
4,3410,1.0546
4,3417,1.0145
4,3897,1.0145
4,3926,1.0145
4,3370,0.9913
4,135,0.9653
4,138,0.9653
4,3412,0.9653
4,3413,0.9653
4,3495,0.9653
4,3445,0.9359
4,3786,0.9359
4,3793,0.9359
4,3908,0.9359
4,3912,0.9359
4,3920,0.9359
4,3931,0.9359
4,3936,0.9359
4,101,0.9019
4,327,0.9019
4,371,0.9019
4,3401,0.9019
4,3435,0.9019
4,3509,0.9019
4,3746,0.9019
4,3929,0.9019
4,37,0.8618
4,139,0.8618
4,274,0.8618
4,335,0.8618
4,3389,0.8618
4,3411,0.8618
4,3414,0.8618
4,3443,0.8618
4,3947,0.8618
4,144,0.8126
4,153,0.8126
4,186,0.8126
4,213,0.8126
4,268,0.8126
4,270,0.8126
4,276,0.8126
4,375,0.8126
4,3331,0.8126
4,3379,0.8126
4,3387,0.8126
4,3415,0.8126
4,3416,0.8126
4,3449,0.8126
4,3459,0.8126
4,3460,0.8126
4,3602,0.8126
4,3642,0.8126
4,3699,0.8126
4,3726,0.8126
4,3906,0.8126
4,3924,0.8126
4,19,0.7493
4,38,0.7493
4,71,0.7493
4,140,0.7493
4,188,0.7493
4,197,0.7493
4,206,0.7493
4,207,0.7493
4,224,0.7493
4,262,0.7493
4,284,0.7493
4,328,0.7493
4,352,0.7493
4,3390,0.7493
4,3434,0.7493
4,3439,0.7493
4,3458,0.7493
4,3492,0.7493
4,3692,0.7493
4,3716,0.7493
4,3718,0.7493
4,3788,0.7493
4,3790,0.7493
4,3886,0.7493
4,3907,0.7493
4,3911,0.7493
4,3919,0.7493
4,3921,0.7493
4,12,0.6599
4,14,0.6599
4,46,0.6599
4,103,0.6599
4,108,0.6599
4,114,0.6599
4,131,0.6599
4,137,0.6599
4,141,0.6599
4,198,0.6599
4,244,0.6599
4,315,0.6599
4,3342,0.6599
4,3349,0.6599
4,3393,0.6599
4,3403,0.6599
4,3409,0.6599
4,3440,0.6599
4,3464,0.6599
4,3506,0.6599
4,3548,0.6599
4,3569,0.6599
4,3581,0.6599
4,3588,0.6599
4,3655,0.6599
4,3680,0.6599
4,3693,0.6599
4,3694,0.6599
4,3727,0.6599
4,3744,0.6599
4,3757,0.6599
4,3769,0.6599
4,3775,0.6599
4,3782,0.6599
4,3804,0.6599
4,3809,0.6599
4,3828,0.6599
4,3838,0.6599
4,3858,0.6599
4,3868,0.6599
4,3888,0.6599
4,3900,0.6599
4,3909,0.6599
4,3910,0.6599
4,3913,0.6599
4,3914,0.6599
4,3916,0.6599
4,3922,0.6599
4,3923,0.6599
4,3925,0.6599
4,3928,0.6599
4,3935,0.6599
4,3939,0.6599
4,15,0.5072
4,21,0.5072
4,23,0.5072
4,26,0.5072
4,27,0.5072
4,30,0.5072
4,31,0.5072
4,36,0.5072
4,42,0.5072
4,53,0.5072
4,55,0.5072
4,64,0.5072
4,66,0.5072
4,69,0.5072
4,72,0.5072
4,73,0.5072
4,76,0.5072
4,79,0.5072
4,88,0.5072
4,111,0.5072
4,112,0.5072
4,118,0.5072
4,132,0.5072
4,134,0.5072
4,136,0.5072
4,154,0.5072
4,155,0.5072
4,160,0.5072
4,165,0.5072
4,166,0.5072
4,171,0.5072
4,172,0.5072
4,173,0.5072
4,177,0.5072
4,180,0.5072
4,182,0.5072
4,187,0.5072
4,195,0.5072
4,199,0.5072
4,202,0.5072
4,210,0.5072
4,241,0.5072
4,248,0.5072
4,265,0.5072
4,269,0.5072
4,271,0.5072
4,277,0.5072
4,283,0.5072
4,289,0.5072
4,304,0.5072
4,308,0.5072
4,310,0.5072
4,312,0.5072
4,317,0.5072
4,324,0.5072
4,343,0.5072
4,347,0.5072
4,354,0.5072
4,361,0.5072
4,374,0.5072
4,3337,0.5072
4,3345,0.5072
4,3358,0.5072
4,3359,0.5072
4,3386,0.5072
4,3391,0.5072
4,3392,0.5072
4,3396,0.5072
4,3397,0.5072
4,3404,0.5072
4,3405,0.5072
4,3407,0.5072
4,3431,0.5072
4,3436,0.5072
4,3438,0.5072
4,3442,0.5072
4,3450,0.5072
4,3463,0.5072
4,3467,0.5072
4,3475,0.5072
4,3478,0.5072
4,3493,0.5072
4,3510,0.5072
4,3517,0.5072
4,3521,0.5072
4,3527,0.5072
4,3535,0.5072
4,3536,0.5072
4,3540,0.5072
4,3544,0.5072
4,3551,0.5072
4,3560,0.5072
4,3567,0.5072
4,3568,0.5072
4,3570,0.5072
4,3574,0.5072
4,3576,0.5072
4,3579,0.5072
4,3580,0.5072
4,3598,0.5072
4,3599,0.5072
4,3603,0.5072
4,3612,0.5072
4,3622,0.5072
4,3624,0.5072
4,3625,0.5072
4,3632,0.5072
4,3658,0.5072
4,3659,0.5072
4,3660,0.5072
4,3669,0.5072
4,3670,0.5072
4,3673,0.5072
4,3696,0.5072
4,3703,0.5072
4,3706,0.5072
4,3713,0.5072
4,3732,0.5072
4,3734,0.5072
4,3736,0.5072
4,3742,0.5072
4,3745,0.5072
4,3756,0.5072
4,3758,0.5072
4,3761,0.5072
4,3772,0.5072
4,3773,0.5072
4,3785,0.5072
4,3789,0.5072
4,3792,0.5072
4,3796,0.5072
4,3798,0.5072
4,3811,0.5072
4,3819,0.5072
4,3827,0.5072
4,3829,0.5072
4,3834,0.5072
4,3844,0.5072
4,3850,0.5072
4,3853,0.5072
4,3855,0.5072
4,3865,0.5072
4,3875,0.5072
4,3889,0.5072
4,3890,0.5072
4,3917,0.5072
4,3918,0.5072
4,3927,0.5072
4,3930,0.5072
4,3934,0.5072
4,3944,0.5072
5,3933,4.0713
5,3936,3.6467
5,3935,3.5846
5,3937,3.5366
5,3924,3.5234
5,3926,3.3410
5,139,3.2670
5,133,3.2669
5,3912,3.2624
5,140,3.2616
5,3915,3.2424
5,3929,3.2284
5,3938,3.2161
5,135,3.1966
5,3928,3.1910
5,3931,3.1305
5,3716,3.1297
5,3919,3.1035
5,3908,3.0906
5,3918,3.0903
5,3906,3.0439
5,138,3.0281
5,129,3.0208
5,3920,2.9986
5,3925,2.9864
5,137,2.9568
5,131,2.8545
5,3910,2.7227
5,3927,2.7019
5,3911,2.6261
5,30,2.6183
5,3917,2.6183
5,3921,2.5425
5,3909,2.5368
5,3914,2.5368
5,3916,2.5368
5,3930,2.4548
5,134,2.3841
5,3757,2.3509
5,3913,2.3509
5,3907,2.3084
5,3922,2.2191
5,136,2.1982
5,202,2.1982
5,3598,2.1982
5,3934,2.1982
5,3932,2.1859
5,3870,2.0627
5,3506,2.0332
5,3923,2.0332
5,3412,2.0208
5,3872,2.0087
5,130,1.9475
5,3389,1.9173
5,132,1.8805
5,171,1.8805
5,324,1.8805
5,3431,1.8805
5,3944,1.8805
5,3379,1.8681
5,3871,1.7933
5,290,1.7933
5,14,1.7155
5,141,1.7155
5,3569,1.7155
5,3694,1.7155
5,201,1.6910
5,3376,1.6910
5,154,1.5628
5,210,1.5628
5,3438,1.5628
5,3540,1.5628
5,3670,1.5628
5,3734,1.5628
5,59,1.5591
5,3822,1.5591
5,3856,1.5591
5,3652,1.3733
5,3503,1.2250
5,3437,1.1672
5,3418,1.1038
5,3645,1.0886
5,255,1.0723
5,3641,1.0723
5,16,1.0555
5,3720,1.0555
5,157,1.0555
5,175,1.0555
5,3783,1.0555
5,3841,1.0555
5,3851,1.0555
5,366,1.0555
5,3441,1.0555
5,3479,1.0555
5,3410,1.0546
5,3417,1.0145
5,3897,1.0145
5,3370,0.9913
5,3413,0.9653
5,3495,0.9653
5,3445,0.9359
5,3786,0.9359
5,3793,0.9359
5,101,0.9019
5,327,0.9019
5,371,0.9019
5,3401,0.9019
5,3435,0.9019
5,3509,0.9019
5,3746,0.9019
5,37,0.8618
5,274,0.8618
5,335,0.8618
5,3411,0.8618
5,3414,0.8618
5,3443,0.8618
5,3947,0.8618
5,144,0.8126
5,153,0.8126
5,186,0.8126
5,213,0.8126
5,268,0.8126
5,270,0.8126
5,276,0.8126
5,375,0.8126
5,3331,0.8126
5,3387,0.8126
5,3415,0.8126
5,3416,0.8126
5,3449,0.8126
5,3459,0.8126
5,3460,0.8126
5,3602,0.8126
5,3642,0.8126
5,3699,0.8126
5,3726,0.8126
5,19,0.7493
5,38,0.7493
5,71,0.7493
5,188,0.7493
5,197,0.7493
5,206,0.7493
5,207,0.7493
5,224,0.7493
5,262,0.7493
5,284,0.7493
5,328,0.7493
5,352,0.7493
5,3334,0.7493
5,3390,0.7493
5,3434,0.7493
5,3439,0.7493
5,3458,0.7493
5,3492,0.7493
5,3692,0.7493
5,3718,0.7493
5,3788,0.7493
5,3790,0.7493
5,3886,0.7493
5,12,0.6599
5,46,0.6599
5,103,0.6599
5,108,0.6599
5,114,0.6599
5,198,0.6599
5,244,0.6599
5,315,0.6599
5,3342,0.6599
5,3349,0.6599
5,3393,0.6599
5,3403,0.6599
5,3409,0.6599
5,3440,0.6599
5,3464,0.6599
5,3548,0.6599
5,3581,0.6599
5,3588,0.6599
5,3655,0.6599
5,3680,0.6599
5,3693,0.6599
5,3727,0.6599
5,3744,0.6599
5,3769,0.6599
5,3775,0.6599
5,3782,0.6599
5,3804,0.6599
5,3809,0.6599
5,3820,0.6599
5,3826,0.6599
5,3828,0.6599
5,3838,0.6599
5,3858,0.6599
5,3868,0.6599
5,3888,0.6599
5,3900,0.6599
5,3939,0.6599
5,15,0.5072
5,21,0.5072
5,23,0.5072
5,26,0.5072
5,27,0.5072
5,31,0.5072
5,36,0.5072
5,42,0.5072
5,53,0.5072
5,55,0.5072
5,64,0.5072
5,66,0.5072
5,69,0.5072
5,72,0.5072
5,73,0.5072
5,76,0.5072
5,79,0.5072
5,88,0.5072
5,111,0.5072
5,112,0.5072
5,118,0.5072
5,143,0.5072
5,155,0.5072
5,160,0.5072
5,165,0.5072
5,166,0.5072
5,172,0.5072
5,173,0.5072
5,177,0.5072
5,180,0.5072
5,182,0.5072
5,187,0.5072
5,195,0.5072
5,199,0.5072
5,241,0.5072
5,248,0.5072
5,265,0.5072
5,269,0.5072
5,271,0.5072
5,272,0.5072
5,277,0.5072
5,283,0.5072
5,289,0.5072
5,304,0.5072
5,308,0.5072
5,310,0.5072
5,312,0.5072
5,317,0.5072
5,343,0.5072
